ip,port,country_code,country_name,city,region,asn,asn_name,org,protocols,anonymity,uptime,delay_ms,last_seen
185.95.186.165,48293,IQ,Iraq,,,,,,SOCKS4,Elite,13,1640,2026-04-06T18:18:15Z
62.201.212.198,4673,IQ,Iraq,,,,,,SOCKS4,Elite,12,2260,2026-04-05T15:45:34Z
