ip,port,country_code,country_name,city,region,asn,asn_name,org,protocols,anonymity,uptime,delay_ms,last_seen
154.73.29.129,8080,LY,Libyan Arab Jamahiriya,,,,,,HTTP,Transparent,6,5100,2026-04-07T00:40:20Z
102.68.135.157,8080,LY,Libyan Arab Jamahiriya,Tripoli,,,,,HTTP,Anonymous,5,5100,2026-04-06T20:01:12Z
102.214.104.56,8080,LY,Libyan Arab Jamahiriya,,,,,,HTTP,Transparent,7,3800,2026-04-06T06:06:50Z
