ip,port,country_code,country_name,city,region,asn,asn_name,org,protocols,anonymity,uptime,delay_ms,last_seen
92.247.93.6,8080,BG,Bulgaria,Sofia,,,,,HTTP,Transparent,18,4760,2026-04-07T08:07:02Z
212.50.19.150,4153,BG,Bulgaria,Sofia,,,,,SOCKS4,Elite,20,320,2026-04-06T17:46:43Z
