ip,port,country_code,country_name,city,region,asn,asn_name,org,protocols,anonymity,uptime,delay_ms,last_seen
190.110.226.122,80,PY,Paraguay,Asunci?n,,,,,HTTP,Elite,23,4340,2026-04-06T21:54:23Z
201.222.50.218,80,PY,Paraguay,Asunci?n,,,,,HTTP,Elite,26,1120,2026-04-06T06:03:16Z
